run_id,point_index,temperature_C,time_min,dsc_mW_mg,mass_pct,purge1_ml_min,purge2_ml_min,protective_ml_min,sensitivity_uV_mW,segment
201,48,22.02300,0.32000,-1.186151e-002,99.96050,50.00000,,20.00000,0.72908,1
201,49,22.02600,0.32667,-1.180683e-002,99.95988,50.00000,,20.00000,0.72908,1
201,50,22.03200,0.33333,-1.202544e-002,99.95909,52.00000,,20.00000,0.72909,1
201,51,22.03200,0.34000,-1.213476e-002,99.95855,49.00000,,20.00000,0.72909,1
201,52,22.03700,0.34667,-1.213474e-002,99.95835,49.00000,,20.00000,0.72909,1
201,53,22.03200,0.35333,-1.224409e-002,99.95832,50.00000,,20.00000,0.72909,1
201,54,22.03100,0.36000,-1.235342e-002,99.95832,50.00000,,20.00000,0.72909,1
201,55,22.04000,0.36667,-1.235336e-002,99.95828,50.00000,,20.00000,0.72909,1
201,56,22.03900,0.37333,-1.235337e-002,99.95800,50.00000,,20.00000,0.72909,1
201,57,22.03400,0.38000,-1.246272e-002,99.95731,50.00000,,20.00000,0.72909,1
201,58,22.03100,0.38667,-1.262672e-002,99.95624,49.00000,,20.00000,0.72909,1
201,59,22.05700,0.39333,-1.273588e-002,99.95501,49.00000,,20.00000,0.72910,1
201,60,22.04000,0.40000,-1.268133e-002,99.95400,51.00000,,20.00000,0.72909,1
201,61,22.05200,0.40667,-1.268125e-002,99.95869,51.00000,,20.00000,0.72909,1
201,62,22.04500,0.41333,-1.262663e-002,99.95857,51.00000,,20.00000,0.72909,1
201,63,22.06400,0.42000,-1.273584e-002,99.95857,49.00000,,20.00000,0.72910,1
201,64,22.04600,0.42667,-1.284527e-002,99.95857,49.00000,,20.00000,0.72909,1
201,65,22.04500,0.43333,-1.295460e-002,99.95857,49.00000,,20.00000,0.72909,1
201,66,22.04900,0.44000,-1.311856e-002,99.95853,50.00000,,20.00000,0.72909,1
201,67,22.05800,0.44667,-1.333714e-002,99.95832,50.00000,,20.00000,0.72910,1
201,68,22.05700,0.45333,-1.344646e-002,99.95785,51.00000,,20.00000,0.72910,1
201,69,22.05200,0.46000,-1.355582e-002,99.95712,51.00000,,20.00000,0.72909,1
201,70,22.05400,0.46667,-1.366513e-002,99.95621,51.00000,,20.00000,0.72909,1
201,71,22.06600,0.47333,-1.388369e-002,99.95510,49.00000,,20.00000,0.72910,1
201,72,22.07200,0.48000,-1.404763e-002,99.95353,49.00000,,20.00000,0.72910,1
201,73,22.05800,0.48667,-1.426636e-002,99.95159,50.00000,,20.00000,0.72910,1
201,74,22.06300,0.49333,-1.443031e-002,99.94999,50.00000,,20.00000,0.72910,1
201,75,22.07500,0.50000,-1.453954e-002,99.94691,50.00000,,20.00000,0.72910,1
201,76,22.08300,0.50667,-1.464881e-002,99.94465,49.00000,,20.00000,0.72911,1
201,77,22.10400,0.51333,-1.470331e-002,99.94176,50.00000,,20.00000,0.72911,1
201,78,22.10000,0.52000,-1.503130e-002,99.93890,49.00000,,20.00000,0.72911,1
201,79,22.10000,0.52667,-1.535925e-002,99.93738,49.00000,,20.00000,0.72911,1
201,80,22.11100,0.53333,-1.557780e-002,99.93635,50.00000,,20.00000,0.72912,1
201,81,22.11500,0.54000,-1.579641e-002,99.93789,51.00000,,20.00000,0.72912,1
201,82,22.10100,0.54667,-1.590584e-002,99.93826,51.00000,,20.00000,0.72911,1
201,83,22.11700,0.55333,-1.590571e-002,99.93801,51.00000,,20.00000,0.72912,1
201,84,22.11100,0.56000,-1.601508e-002,99.93650,49.00000,,20.00000,0.72912,1
201,85,22.12900,0.56667,-1.612425e-002,99.93457,50.00000,,20.00000,0.72912,1
201,86,22.12600,0.57333,-1.634291e-002,99.93309,50.00000,,20.00000,0.72912,1
201,87,22.13100,0.58000,-1.672548e-002,99.93124,51.00000,,20.00000,0.72912,1
201,88,22.14700,0.58667,-1.694398e-002,99.93000,51.00000,,20.00000,0.72913,1
201,89,22.13800,0.59333,-1.694405e-002,99.93065,49.00000,,20.00000,0.72912,1
201,90,22.14300,0.60000,-1.787320e-002,99.92936,49.00000,,20.00000,0.72913,1
201,91,22.14500,0.60667,-1.787318e-002,99.92780,49.00000,,20.00000,0.72913,1
201,92,22.17400,0.61333,-1.787292e-002,99.92570,50.00000,,20.00000,0.72914,1
201,93,22.16600,0.62000,-1.814628e-002,99.92429,50.00000,,20.00000,0.72914,1
201,94,22.17000,0.62667,-1.847419e-002,99.92305,50.00000,,20.00000,0.72914,1
201,95,22.16400,0.63333,-1.885685e-002,99.92137,50.00000,,20.00000,0.72913,1
201,96,22.19700,0.64000,-1.896585e-002,99.92018,49.00000,,20.00000,0.72915,1
201,97,22.19300,0.64667,-1.918452e-002,99.91724,49.00000,,20.00000,0.72914,1
201,98,22.18600,0.65333,-1.934855e-002,99.91543,49.00000,,20.00000,0.72914,1
201,99,22.19500,0.66000,-1.967641e-002,99.91568,50.00000,,20.00000,0.72915,1
201,100,22.21600,0.66667,-1.994948e-002,99.91727,50.00000,,20.00000,0.72915,1
201,101,22.22000,0.67333,-2.027738e-002,99.91757,52.00000,,20.00000,0.72915,1
201,102,22.22900,0.68000,-2.060522e-002,99.91636,49.00000,,20.00000,0.72916,1
201,103,22.22700,0.68667,-2.087852e-002,99.91521,49.00000,,20.00000,0.72916,1
201,104,22.23300,0.69333,-2.126105e-002,99.91555,49.00000,,20.00000,0.72916,1
201,105,22.24100,0.70000,-2.158890e-002,99.91714,49.00000,,20.00000,0.72916,1
201,106,22.25000,0.70667,-2.180742e-002,99.91821,50.00000,,20.00000,0.72917,1
201,107,22.26200,0.71333,-2.208057e-002,99.91876,50.00000,,20.00000,0.72917,1
201,108,22.27800,0.72000,-2.213505e-002,99.91931,51.00000,,20.00000,0.72918,1
201,109,22.27600,0.72667,-2.295489e-002,99.92038,51.00000,,20.00000,0.72917,1
201,110,22.28700,0.73333,-2.333734e-002,99.92145,49.00000,,20.00000,0.72918,1
201,111,22.28500,0.74000,-2.361063e-002,99.92304,49.00000,,20.00000,0.72918,1
201,112,22.29600,0.74667,-2.388378e-002,99.92725,50.00000,,20.00000,0.72918,1
201,113,22.32100,0.75333,-2.410209e-002,99.92885,50.00000,,20.00000,0.72919,1
201,114,22.30900,0.76000,-2.459412e-002,99.92992,50.00000,,20.00000,0.72919,1
201,115,22.33200,0.76667,-2.508572e-002,99.93152,50.00000,,20.00000,0.72920,1
201,116,22.33800,0.77333,-2.535890e-002,99.93260,49.00000,,20.00000,0.72920,1
201,117,22.34900,0.78000,-2.557738e-002,99.93419,49.00000,,20.00000,0.72920,1
201,118,22.36000,0.78667,-2.595980e-002,99.93527,49.00000,,20.00000,0.72921,1
201,119,22.36300,0.79333,-2.656094e-002,99.93686,50.00000,,20.00000,0.72921,1
201,120,22.38200,0.80000,-2.688860e-002,99.93794,50.00000,,20.00000,0.72921,1
201,121,22.37900,0.80667,-2.727120e-002,99.93950,50.00000,,20.00000,0.72921,1
201,122,22.38400,0.81333,-2.776300e-002,99.94039,50.00000,,20.00000,0.72921,1
201,123,22.40500,0.82000,-2.814526e-002,99.93837,50.00000,,20.00000,0.72922,1
201,124,22.41300,0.82667,-2.847306e-002,99.93924,49.00000,,20.00000,0.72922,1
201,125,22.43400,0.83333,-2.901926e-002,99.93956,51.00000,,20.00000,0.72923,1
201,126,22.44700,0.84000,-2.956557e-002,99.94051,51.00000,,20.00000,0.72924,1
201,127,22.45000,0.84667,-2.983878e-002,99.94367,52.00000,,20.00000,0.72924,1
201,128,22.47100,0.85333,-3.016636e-002,99.94635,52.00000,,20.00000,0.72925,1
201,129,22.47100,0.86000,-3.060356e-002,99.94848,49.00000,,20.00000,0.72925,1
201,130,22.49000,0.86667,-3.104046e-002,99.95057,50.00000,,20.00000,0.72925,1
201,131,22.50500,0.87333,-3.158671e-002,99.95161,50.00000,,20.00000,0.72926,1
201,132,22.51700,0.88000,-3.191441e-002,99.95164,50.00000,,20.00000,0.72926,1
201,133,22.52300,0.88667,-3.235150e-002,99.95221,50.00000,,20.00000,0.72926,1
201,134,22.54200,0.89333,-3.267908e-002,99.95269,50.00000,,20.00000,0.72927,1
201,135,22.55000,0.90000,-3.278825e-002,99.95288,49.00000,,20.00000,0.72927,1
201,136,22.55300,0.90667,-3.322537e-002,99.95329,49.00000,,20.00000,0.72927,1
201,137,22.58600,0.91333,-3.398988e-002,99.95305,50.00000,,20.00000,0.72929,1
201,138,22.59700,0.92000,-3.470008e-002,99.95340,50.00000,,20.00000,0.72929,1
201,139,22.61800,0.92667,-3.491830e-002,99.95392,50.00000,,20.00000,0.72930,1
201,140,22.62300,0.93333,-3.513680e-002,99.95617,50.00000,,20.00000,0.72930,1
201,141,22.63200,0.94000,-3.546451e-002,99.95691,50.00000,,20.00000,0.72930,1
201,142,22.65400,0.94667,-3.590128e-002,99.95815,50.00000,,20.00000,0.72931,1
201,143,22.66600,0.95333,-3.644751e-002,99.96093,49.00000,,20.00000,0.72932,1
201,144,22.67800,0.96000,-3.715765e-002,99.96217,49.00000,,20.00000,0.72932,1
201,145,22.70100,0.96667,-3.797688e-002,99.96346,51.00000,,20.00000,0.72933,1
201,146,22.70600,0.97333,-3.841393e-002,99.96478,51.00000,,20.00000,0.72933,1
201,147,22.71700,0.98000,-3.934264e-002,99.96615,52.00000,,20.00000,0.72933,1
201,148,22.73800,0.98667,-4.005258e-002,99.96703,52.00000,,20.00000,0.72934,1
201,149,22.75800,0.99333,-4.010682e-002,99.97106,49.00000,,20.00000,0.72935,1
201,150,22.76100,1.00000,-4.081710e-002,99.97393,49.00000,,20.00000,0.72935,1
201,151,22.77300,1.00667,-4.119935e-002,99.97589,50.00000,,20.00000,0.72935,1
201,152,22.78700,1.01333,-4.169082e-002,99.97685,50.00000,,20.00000,0.72936,1
201,153,22.81400,1.02000,-4.250987e-002,99.97537,50.00000,,20.00000,0.72937,1
201,154,22.82800,1.02667,-4.289205e-002,99.97377,50.00000,,20.00000,0.72937,1
201,155,22.86100,1.03333,-4.360166e-002,99.97325,49.00000,,20.00000,0.72939,1
201,156,22.87700,1.04000,-4.409305e-002,99.97328,51.00000,,20.00000,0.72939,1
201,157,22.87300,1.04667,-4.453025e-002,99.97427,49.00000,,20.00000,0.72939,1
201,158,22.90500,1.05333,-4.518519e-002,99.97455,49.00000,,20.00000,0.72940,1
201,159,22.93400,1.06000,-4.578554e-002,99.97412,50.00000,,20.00000,0.72941,1
201,160,22.95200,1.06667,-4.622223e-002,99.97304,50.00000,,20.00000,0.72942,1
201,161,22.97300,1.07333,-4.671347e-002,99.97242,49.00000,,20.00000,0.72943,1
201,162,22.98500,1.08000,-4.671319e-002,99.97128,50.00000,,20.00000,0.72943,1
201,163,23.02300,1.08667,-4.698549e-002,99.97439,49.00000,,20.00000,0.72944,1
201,164,23.04000,1.09333,-4.758606e-002,99.97615,49.00000,,20.00000,0.72945,1
201,165,23.06400,1.10000,-4.862353e-002,99.97823,51.00000,,20.00000,0.72946,1
201,166,23.08700,1.10667,-4.944247e-002,99.97758,51.00000,,20.00000,0.72947,1
201,167,23.10400,1.11333,-5.037080e-002,99.97621,51.00000,,20.00000,0.72947,1
201,168,23.11300,1.12000,-5.091690e-002,99.97556,51.00000,,20.00000,0.72948,1
201,169,23.14800,1.12667,-5.124380e-002,99.97597,51.00000,,20.00000,0.72949,1
201,170,23.15400,1.13333,-5.173533e-002,99.97614,49.00000,,20.00000,0.72949,1
201,171,23.16800,1.14000,-5.233590e-002,99.97746,49.00000,,20.00000,0.72950,1
201,172,23.19600,1.14667,-5.304536e-002,99.97780,50.00000,,20.00000,0.72951,1
201,173,23.22200,1.15333,-5.386411e-002,99.97775,52.00000,,20.00000,0.72952,1
201,174,23.24600,1.16000,-5.457364e-002,99.97860,52.00000,,20.00000,0.72952,1
201,175,23.27200,1.16667,-5.495534e-002,99.97846,49.00000,,20.00000,0.72953,1
201,176,23.30900,1.17333,-5.550060e-002,99.98012,50.00000,,20.00000,0.72955,1
201,177,23.32100,1.18000,-5.610116e-002,99.98215,50.00000,,20.00000,0.72955,1
201,178,23.33800,1.18667,-5.659232e-002,99.98443,50.00000,,20.00000,0.72956,1
201,179,23.37000,1.19333,-5.719230e-002,99.98357,50.00000,,20.00000,0.72957,1
201,180,23.38900,1.20000,-5.784726e-002,99.98151,50.00000,,20.00000,0.72958,1
201,181,23.40400,1.20667,-5.872082e-002,99.97978,49.00000,,20.00000,0.72958,1
201,182,23.43700,1.21333,-5.882910e-002,99.97945,49.00000,,20.00000,0.72959,1
201,183,23.47700,1.22000,-5.921030e-002,99.97900,49.00000,,20.00000,0.72961,1
201,184,23.48000,1.22667,-5.992030e-002,99.97843,49.00000,,20.00000,0.72961,1
201,185,23.51700,1.23333,-6.079313e-002,99.97828,49.00000,,20.00000,0.72962,1
201,186,23.53500,1.24000,-6.155728e-002,99.97812,50.00000,,20.00000,0.72963,1
201,187,23.58100,1.24667,-6.221132e-002,99.97807,50.00000,,20.00000,0.72965,1
201,188,23.60700,1.25333,-6.270208e-002,99.97926,50.00000,,20.00000,0.72965,1
201,189,23.62200,1.26000,-6.330243e-002,99.97951,50.00000,,20.00000,0.72966,1
201,190,23.64600,1.26667,-6.417556e-002,99.97917,49.00000,,20.00000,0.72967,1
201,191,23.68000,1.27333,-6.488450e-002,99.97756,49.00000,,20.00000,0.72968,1
201,192,23.70200,1.28000,-6.564842e-002,99.97624,51.00000,,20.00000,0.72969,1
201,193,23.73500,1.28667,-6.646657e-002,99.98003,51.00000,,20.00000,0.72970,1
201,194,23.77700,1.29333,-6.717519e-002,99.98286,52.00000,,20.00000,0.72972,1
201,195,23.79600,1.30000,-6.772070e-002,99.98325,52.00000,,20.00000,0.72972,1
201,196,23.83100,1.30667,-6.842949e-002,99.98111,49.00000,,20.00000,0.72974,1
201,197,23.85300,1.31333,-6.913870e-002,99.97938,49.00000,,20.00000,0.72974,1
201,198,23.88200,1.32000,-6.979305e-002,99.97840,50.00000,,20.00000,0.72975,1
201,199,23.90600,1.32667,-7.044755e-002,99.97815,50.00000,,20.00000,0.72976,1
201,200,23.96100,1.33333,-7.115556e-002,99.97774,50.00000,,20.00000,0.72978,1
201,201,23.98400,1.34000,-7.181006e-002,99.97691,50.00000,,20.00000,0.72979,1
201,202,24.02400,1.34667,-7.213629e-002,99.97688,49.00000,,20.00000,0.72980,1
201,203,24.05900,1.35333,-7.246269e-002,99.97663,49.00000,,20.00000,0.72982,1
201,204,24.08000,1.36000,-7.295339e-002,99.97652,51.00000,,20.00000,0.72982,1
201,205,24.11100,1.36667,-7.366214e-002,99.97743,51.00000,,20.00000,0.72984,1
201,206,24.14600,1.37333,-7.453454e-002,99.98031,52.00000,,20.00000,0.72985,1
201,207,24.18100,1.38000,-7.529770e-002,99.98260,52.00000,,20.00000,0.72986,1
201,208,24.21600,1.38667,-7.600624e-002,99.98129,49.00000,,20.00000,0.72987,1
201,209,24.25500,1.39333,-7.665999e-002,99.97958,49.00000,,20.00000,0.72989,1
201,210,24.28700,1.40000,-7.725938e-002,99.98001,49.00000,,20.00000,0.72990,1
201,211,24.30600,1.40667,-7.791386e-002,99.98242,49.00000,,20.00000,0.72991,1
201,212,24.34700,1.41333,-7.862207e-002,99.98198,50.00000,,20.00000,0.72992,1
201,213,24.38800,1.42000,-7.927566e-002,99.98128,50.00000,,20.00000,0.72994,1
201,214,24.42000,1.42667,-7.982038e-002,99.98038,51.00000,,20.00000,0.72995,1
201,215,24.46100,1.43333,-8.047392e-002,99.98307,51.00000,,20.00000,0.72996,1
201,216,24.51000,1.44000,-8.118172e-002,99.98468,49.00000,,20.00000,0.72998,1
201,217,24.52700,1.44667,-8.183616e-002,99.98366,49.00000,,20.00000,0.72998,1
201,218,24.57900,1.45333,-8.243459e-002,99.98210,50.00000,,20.00000,0.73000,1
201,219,24.61800,1.46000,-8.303352e-002,99.98164,50.00000,,20.00000,0.73002,1
201,220,24.65800,1.46667,-8.325026e-002,99.98184,50.00000,,20.00000,0.73003,1
201,221,24.70000,1.47333,-8.434032e-002,99.98066,50.00000,,20.00000,0.73005,1
201,222,24.73700,1.48000,-8.488467e-002,99.98016,49.00000,,20.00000,0.73006,1
201,223,24.77600,1.48667,-8.537433e-002,99.98336,49.00000,,20.00000,0.73007,1
201,224,24.80300,1.49333,-8.608282e-002,99.98596,51.00000,,20.00000,0.73008,1
201,225,24.85200,1.50000,-8.673578e-002,99.99005,50.00000,,20.00000,0.73010,1
201,226,24.90200,1.50667,-8.744324e-002,99.99040,50.00000,,20.00000,0.73012,1
201,227,24.93700,1.51333,-8.809673e-002,99.98697,50.00000,,20.00000,0.73013,1
201,228,24.96300,1.52000,-8.885976e-002,99.98493,49.00000,,20.00000,0.73014,1
201,229,25.02400,1.52667,-8.973040e-002,99.98634,49.00000,,20.00000,0.73016,1
201,230,25.06200,1.53333,-9.060200e-002,99.98702,49.00000,,20.00000,0.73018,1
201,231,25.10700,1.54000,-9.081832e-002,99.98604,49.00000,,20.00000,0.73019,1
201,232,25.15900,1.54667,-9.119805e-002,99.98774,50.00000,,20.00000,0.73021,1
201,233,25.19700,1.55333,-9.196041e-002,99.99122,50.00000,,20.00000,0.73022,1
201,234,25.25900,1.56000,-9.283081e-002,99.99133,50.00000,,20.00000,0.73025,1
201,235,25.28800,1.56667,-9.342980e-002,99.98799,50.00000,,20.00000,0.73026,1
201,236,25.33800,1.57333,-9.408238e-002,99.98625,50.00000,,20.00000,0.73028,1
201,237,25.36900,1.58000,-9.500867e-002,99.98797,50.00000,,20.00000,0.73029,1
201,238,25.42500,1.58667,-9.571547e-002,99.98895,50.00000,,20.00000,0.73031,1
201,239,25.47300,1.59333,-9.620435e-002,99.99288,50.00000,,20.00000,0.73032,1
201,240,25.52500,1.60000,-9.674757e-002,99.99453,50.00000,,20.00000,0.73034,1
201,241,25.56300,1.60667,-9.729143e-002,99.99150,49.00000,,20.00000,0.73036,1
201,242,25.64100,1.61333,-9.777882e-002,99.98978,49.00000,,20.00000,0.73038,1
201,243,25.67500,1.62000,-9.837738e-002,99.99143,49.00000,,20.00000,0.73040,1
201,244,25.71200,1.62667,-9.903035e-002,99.99209,49.00000,,20.00000,0.73041,1
201,245,25.76100,1.63333,-9.962816e-002,99.99156,50.00000,,20.00000,0.73043,1
201,246,25.81300,1.64000,-0.10012,99.99133,50.00000,,20.00000,0.73044,1
201,247,25.87200,1.64667,-0.10082,99.99096,50.00000,,20.00000,0.73047,1
201,248,25.92500,1.65333,-0.10142,99.99482,49.00000,,20.00000,0.73048,1
201,249,25.96700,1.66000,-0.10196,99.99676,49.00000,,20.00000,0.73050,1
201,250,26.03500,1.66667,-0.10251,99.99421,51.00000,,20.00000,0.73052,1
201,251,26.07800,1.67333,-0.10310,99.99278,51.00000,,20.00000,0.73054,1
201,252,26.11300,1.68000,-0.10365,99.99228,52.00000,,20.00000,0.73055,1
201,253,26.18500,1.68667,-0.10419,99.99204,52.00000,,20.00000,0.73058,1
201,254,26.22300,1.69333,-0.10484,99.99410,52.00000,,20.00000,0.73059,1
201,255,26.28800,1.70000,-0.10538,99.99702,49.00000,,20.00000,0.73061,1
201,256,26.35200,1.70667,-0.10598,99.99626,49.00000,,20.00000,0.73064,1
201,257,26.40300,1.71333,-0.10652,99.99198,50.00000,,20.00000,0.73065,1
201,258,26.46500,1.72000,-0.10718,99.98944,50.00000,,20.00000,0.73068,1
201,259,26.51300,1.72667,-0.10777,99.98861,50.00000,,20.00000,0.73069,1
201,260,26.57500,1.73333,-0.10815,99.98889,51.00000,,20.00000,0.73072,1
201,261,26.62700,1.74000,-0.10858,99.99129,49.00000,,20.00000,0.73073,1
201,262,26.68500,1.74667,-0.10918,99.99472,49.00000,,20.00000,0.73075,1
201,263,26.75000,1.75333,-0.10978,99.99440,50.00000,,20.00000,0.73078,1
201,264,26.80100,1.76000,-0.11038,99.99085,50.00000,,20.00000,0.73080,1
201,265,26.86400,1.76667,-0.11075,99.98982,50.00000,,20.00000,0.73082,1
201,266,26.91500,1.77333,-0.11135,99.98912,50.00000,,20.00000,0.73084,1
201,267,26.98700,1.78000,-0.11195,99.98787,49.00000,,20.00000,0.73086,1
201,268,27.06300,1.78667,-0.11254,99.98789,49.00000,,20.00000,0.73089,1
201,269,27.11100,1.79333,-0.11308,99.98982,50.00000,,20.00000,0.73091,1
201,270,27.16800,1.80000,-0.11363,99.99361,50.00000,,20.00000,0.73093,1
201,271,27.24000,1.80667,-0.11411,99.99379,51.00000,,20.00000,0.73095,1
201,272,27.28000,1.81333,-0.11471,99.99007,51.00000,,20.00000,0.73097,1
201,273,27.34400,1.82000,-0.11476,99.98643,49.00000,,20.00000,0.73099,1
201,274,27.40500,1.82667,-0.11541,99.98445,49.00000,,20.00000,0.73101,1
201,275,27.49100,1.83333,-0.11595,99.98587,50.00000,,20.00000,0.73104,1
201,276,27.56100,1.84000,-0.11644,99.98674,50.00000,,20.00000,0.73107,1
201,277,27.61100,1.84667,-0.11682,99.98935,50.00000,,20.00000,0.73108,1
201,278,27.69000,1.85333,-0.11730,99.98862,50.00000,,20.00000,0.73111,1
201,279,27.76300,1.86000,-0.11785,99.98455,50.00000,,20.00000,0.73114,1
201,280,27.82700,1.86667,-0.11828,99.98226,50.00000,,20.00000,0.73116,1
201,281,27.88200,1.87333,-0.11882,99.98364,49.00000,,20.00000,0.73118,1
201,282,27.94700,1.88000,-0.11920,99.98427,49.00000,,20.00000,0.73120,1
201,283,28.01300,1.88667,-0.11930,99.98768,50.00000,,20.00000,0.73123,1
201,284,28.09100,1.89333,-0.12028,99.98873,50.00000,,20.00000,0.73125,1
201,285,28.16600,1.90000,-0.12071,99.98501,49.00000,,20.00000,0.73128,1
201,286,28.24400,1.90667,-0.12109,99.98093,49.00000,,20.00000,0.73131,1
201,287,28.31200,1.91333,-0.12141,99.97924,49.00000,,20.00000,0.73133,1
201,288,28.37800,1.92000,-0.12168,99.98153,49.00000,,20.00000,0.73135,1
201,289,28.45900,1.92667,-0.12211,99.98351,49.00000,,20.00000,0.73138,1
201,290,28.52000,1.93333,-0.12227,99.98717,51.00000,,20.00000,0.73140,1
201,291,28.58300,1.94000,-0.12254,99.98709,51.00000,,20.00000,0.73143,1
201,292,28.66600,1.94667,-0.12319,99.98304,51.00000,,20.00000,0.73146,1
201,293,28.72600,1.95333,-0.12384,99.98029,49.00000,,20.00000,0.73148,1
201,294,28.81300,1.96000,-0.12427,99.98267,49.00000,,20.00000,0.73151,1
201,295,28.89700,1.96667,-0.12426,99.98239,51.00000,,20.00000,0.73154,1
201,296,28.96600,1.97333,-0.12431,99.98005,51.00000,,20.00000,0.73156,1
201,297,29.04700,1.98000,-0.12496,99.98408,52.00000,,20.00000,0.73159,1
201,298,29.11000,1.98667,-0.12578,99.98712,52.00000,,20.00000,0.73161,1
201,299,29.20200,1.99333,-0.12583,99.98384,49.00000,,20.00000,0.73164,1
201,300,29.27400,2.00000,-0.12615,99.98048,49.00000,,20.00000,0.73167,1
201,301,29.34600,2.00667,-0.12636,99.98018,50.00000,,20.00000,0.73170,1
201,302,29.43600,2.01333,-0.12636,99.98091,50.00000,,20.00000,0.73173,1
201,303,29.51800,2.02000,-0.12690,99.98329,50.00000,,20.00000,0.73176,1
